dosef,energy,natom,mass,fmax,smax,hform,volume,gap_nosoc,gap
0.711455457,-16.97884622,3,188.223,0.002791907,0.00018468,0.442384594,110.4057657,0,0
1.133277843,-14.14217486,3,200.087,0.003366158,0.000137931,0.431941712,118.9060399,0,0
0.336690609,-13.65666302,3,104.9215,0.001298126,8.24E-05,0.046112326,110.7406535,0,0
1.395984192,-10.97288136,3,116.7855,0.001077669,0.000121048,-0.015293788,126.3866888,0,0
0.945227908,-15.25874105,3,103.086,0.000117174,5.07E-05,0.284086318,107.286956,0,0
1.448132809,-12.27670095,3,114.95,3.77E-05,6.21E-05,0.322099683,118.6125514,0,0
0.470032017,-15.95177413,3,182.96388,0.00151849,0.000151296,0.170741958,126.0813495,0,0
1.057024975,-12.28394332,3,194.82788,0.001692491,8.39E-05,0.437352227,136.2579694,0,0
0.636403893,-13.62830614,3,49.883,0.001094087,0.00040309,-0.096768714,118.7167378,0,0
1.419886371,-9.44294829,3,61.747,0.002976748,0.000468237,0.34235057,135.9645113,0,0
0.720356495,-14.9500492,3,52.9575,0.001383696,8.23E-05,0.073983599,102.7063668,0,0
1.352336132,-10.76484087,3,64.8215,0.008411996,0.000277121,0.513053045,117.5981332,0,0
0.768261097,-16.83717567,3,185.856,0.000459606,4.88E-05,0.431941442,116.3054045,0,0
1.50214372,-13.61679899,3,197.72,0.002390832,0.000105371,0.549400337,125.1622741,0,0
0.771449553,-14.24596689,3,93.24,0.002040229,2.68E-05,-0.064988964,147.4331922,0,0
1.026691068,-10.34664738,3,105.104,0.007852816,0.000188857,0.278784207,157.2297791,0,0
0,-83.19851128,12,552.3722,0.008329248,0.000171545,-0.77937594,610.801699,1.066608556,1.013740672
0,-76.05775914,12,927.6602,0.009301987,0.00012857,-0.580979928,678.3796547,0.889866064,0.818653681
0,-69.13879401,12,1316.6922,0.008656798,9.43E-05,-0.189732834,795.2914364,0.647103305,0.556861734
0,-83.51949323,12,728.1522,0.004762127,0.00022729,-0.758957769,613.2617694,1.039261131,0.941081131
0,-75.95172559,12,1103.4402,0.008782235,0.000176578,-0.524977133,680.5340614,0.865816865,0.758630526
0,-68.54409984,12,1492.4722,0.008678726,6.60E-05,-0.09300832,798.3138994,0.617184602,0.49687904
0,-80.73827509,12,508.4183,0.007666353,0.000279055,-0.723772924,594.2319931,0.943972354,0.898966496
0,-73.67012079,12,883.7063,0.006934632,0.000209524,-0.531426733,663.6311913,0.768290262,0.707073354
0,-80.90542872,12,596.3083,0.009704956,0.000139188,-0.71411906,595.6968096,0.928631353,0.863077566
0,-73.61686112,12,971.5963,0.009304459,0.000143592,-0.503405093,665.0499282,0.757059619,0.677030646
0,-66.52106856,12,1360.6283,0.00676454,8.84E-05,-0.09742238,784.9013054,0.532997554,0.442810499
0,-85.81118427,12,596.3261,0.007937032,0.000213975,-0.847682022,625.7877368,1.251332245,1.18435201
0,-78.58216776,12,971.6141,0.007999473,0.000116996,-0.641930647,691.6330182,1.037126163,0.951491315
0,-71.57751872,12,1360.6461,0.009933505,3.17E-05,-0.243543227,807.2187327,0.751908941,0.644552802
0,-86.25587043,12,859.9961,0.009472406,0.000226301,-0.813989202,628.0996228,1.291686638,1.125774074
0,-78.410329,12,1235.2841,0.006026236,0.000107611,-0.55686075,693.3361407,1.067119415,0.882214462
0,-70.69488896,12,1624.3161,0.008492789,4.79E-05,-0.099240747,810.6161636,0.726643399,0.54281199
0,-88.8043637,12,816.06,0.009084975,3.40E-05,-0.900530308,637.8663545,1.697309749,1.532056544
0,-81.07898679,12,1191.348,0.009995571,6.20E-05,-0.653415566,700.6691571,1.452457882,1.270035001
0,-73.49729142,12,1580.38,0.009223111,7.98E-05,-0.206940951,812.5435069,1.066814842,0.861548682
0,-88.65624075,12,728.17,0.008128568,5.94E-05,-0.911770063,637.437501,1.674192718,1.559256906
0,-81.13020814,12,1103.458,0.005513583,4.30E-05,-0.681267345,700.4017415,1.445748844,1.299595285
0,-73.78301507,12,1492.49,0.008670255,0.000147391,-0.254334589,812.5322468,1.072309823,0.899526692
0,-88.93736267,12,903.95,0.009517114,8.55E-05,-0.888030223,638.2103018,1.754033424,1.531814197
0,-81.0152478,12,1279.238,0.005046447,2.42E-05,-0.62452065,700.8211379,1.50274465,1.257622115
0,-73.20193209,12,1668.27,0.008082419,7.08E-05,-0.158744341,812.9030446,1.077251122,0.804370597
0,-76.12119649,12,709.194,0.008713257,0.000184811,-1.258766374,753.9656836,0.940395753,0.910202957
0,-69.21420551,12,1084.482,0.009268115,0.000108575,-1.079850459,823.3590964,0.733573631,0.645785736
0,-61.66553195,12,1473.514,0.009580349,0.000205136,-0.636127663,948.810649,0.205493163,0
0,-76.01749475,12,534.662,0.008426884,0.000228392,-1.267291229,760.2337843,0.856732939,0.845435968
0,-69.27705484,12,909.95,0.00907023,0.000148803,-1.10225457,829.2226961,0.68420959,0.622688599
0,-61.97992983,12,1298.982,0.006525447,7.02E-05,-0.679494153,952.4293656,0.262647557,0.117100161
0,-74.72888023,12,578.571,0.007126851,0.000272847,-1.210740019,728.1721553,0.861787115,0.84909431
0,-67.93641979,12,953.859,0.008011873,0.000215046,-1.041368316,797.4372584,0.662333049,0.586932097
0,-60.57154004,12,1342.891,0.008397509,0.000221635,-0.61296167,925.0220109,0.198898927,0
0,-74.67770305,12,491.305,0.009065398,0.000298148,-1.215058587,730.4124197,0.842956319,0.840181052
0,-67.96397499,12,866.593,0.007560199,0.000203695,-1.052247916,800.3072925,0.615554227,0.578740369
0,-60.72345004,12,1255.625,0.008570822,0.000130492,-0.63420417,925.7223486,0.219084646,0.080245003
0,-77.62741244,12,839.817,0.008800113,0.000154667,-1.31628437,773.4036408,1.011549628,0.995506664
0,-70.59146931,12,1215.105,0.009265585,0.000102298,-1.126622443,842.6573018,0.779743287,0.716135535
0,-62.84142871,12,1604.137,0.009032953,8.03E-05,-0.666119059,971.9246201,0.286617334,0.079629203
0,-77.50858,12,578.019,0.00997526,0.000184187,-1.332131667,782.0517145,0.999552315,0.996651866
0,-70.70020562,12,953.307,0.009390128,5.09E-05,-1.161433802,853.1695183,0.735984295,0.706307734
0,-63.31978795,12,1342.339,0.008895671,4.95E-05,-0.731732329,977.7916535,0.362706289,0.189357876
0,-79.10675414,12,795.908,0.009445374,5.73E-05,-1.388729512,801.2818839,1.152923864,1.129092599
0,-72.08555818,12,1171.196,0.009548513,5.92E-05,-1.200296515,870.7360277,0.905213803,0.8412367
0,-64.36507619,12,1560.228,0.009490348,3.67E-05,-0.742256349,993.7181038,0.381804093,0.165737295
0,-79.06871345,12,708.642,0.008447753,8.26E-05,-1.394142787,804.0102144,1.142091188,1.137627274
0,-72.12648479,12,1083.93,0.008200705,4.61E-05,-1.212290399,873.5267956,0.870274029,0.818571601
0,-64.52925641,12,1472.962,0.008736191,3.63E-05,-0.764521367,995.7086237,0.415462921,0.213312974
0,-79.13903597,12,883.174,0.005797898,7.06E-05,-1.382836331,796.9136466,1.150404094,1.137562876
0,-72.04223963,12,1258.462,0.009652708,6.04E-05,-1.188103303,865.746724,0.905664909,0.834181344
0,-64.20098509,12,1647.494,0.008773804,3.56E-05,-0.719998758,992.0251606,0.369696061,0.142302562
1.795869401,-19.27001967,6,403.5584,0.002357352,0.000570092,1.047663389,310.5545573,0,0
2.144515496,-18.87933866,6,407.5424,0.008175878,9.33E-05,0.036443556,317.0146729,0,0
4.60080841,-16.35521923,6,439.6644,0.003162253,8.51E-05,0.108463461,399.866678,0,0
1.830952933,-15.97399272,6,533.4864,0.001277389,7.71E-05,-0.026332121,343.5327824,0,0
1.464623247,-20.15074551,6,314.6504,0.00250293,0.000629711,0.967542415,304.103271,0,0
2.726389455,-19.56492154,6,318.6344,0.003951014,0.000221993,-0.01115359,311.2546853,0,0
3.584078192,-17.03083552,6,350.7564,0.007402288,0.000285329,0.062527413,376.8671694,0,0
1.265003739,-16.8791054,6,444.5784,0.001008688,0.000148457,-0.110517567,299.1019729,0,0
4.735632174,-18.42247799,6,497.55934,0.005445133,0.000668761,1.153253669,321.8660517,0,0
3.318343058,-18.4183451,6,497.55934,0.007490479,0.000397279,1.153942484,321.6608671,0,0
2.256512152,-18.3690822,6,501.54334,0.003487447,0.000230712,0.085819633,317.651289,0,0
3.544595906,-15.74564445,6,533.66534,0.007121016,0.000206357,0.174392591,408.995693,0,0
0.830401432,-15.53434924,6,627.48734,0.001226947,0.000106864,0.011275126,318.4746832,0,0
1.147731724,-30.29743797,6,241.785077,0.005274218,0.00069896,-0.490906328,254.8689577,0,0
0,-33.6469035,6,245.769077,0.009970027,0.000330459,-2.125483917,259.4306137,4.158437755,4.142216045
0,-25.35148503,6,277.891077,0.00562903,3.97E-05,-1.091580839,367.1940305,2.264066757,2.262506594
0,-23.23885701,6,371.713077,0.005156931,0.000142316,-0.937809501,403.8699692,1.542721415,1.534616976
0.613265967,-31.96113087,6,152.877077,0.003466905,0.000624476,-0.701521812,244.64509,0,0
0,-35.41821609,6,156.861077,0.003558934,0.000298856,-2.354036014,248.9607285,5.730194928,5.728716402
0,-26.76835544,6,188.983077,0.007093219,0.000181902,-1.261059241,355.5508271,2.334991228,2.334344797
0,-24.54856667,6,282.805077,0.001631946,8.91E-05,-1.089427779,391.6170007,1.42283134,1.416123
0,-31.3657449,6,339.770017,0.008380228,0.000277428,-1.780957483,278.3676332,2.259743675,2.219148964
0,-23.71370161,6,371.892017,0.008242659,0.000130859,-0.854283602,384.6866802,1.760176034,1.614703097
0,-21.74829715,6,465.714017,0.00622834,0.000101402,-0.725049525,421.9846407,1.514758389,1.492924982
1.666143296,-20.33981066,6,581.755138,0.004059035,0.000809304,0.966031556,317.9610727,0,0
2.128100317,-18.85327422,6,585.739138,0.007194056,0.000310527,0.137454297,331.6451979,0,0
8.094689567,-17.02503867,6,617.861138,0.009690843,0.000235887,0.093493555,421.8000467,0,0
4.004875018,-17.02498079,6,617.861138,0.009828184,0.000239004,0.093503201,421.8000467,0,0
3.563200937,-16.44075463,6,711.683138,0.007461144,0.0001194,-0.007459105,448.3899144,0,0
1.429887304,-21.16702724,6,492.847138,0.005222865,0.000821142,0.894828793,312.798393,0,0
2.665507919,-19.49766511,6,496.831138,0.009289247,0.000404985,0.096722482,326.0933133,0,0
3.375291628,-17.15075857,6,622.775138,0.006633491,0.000251279,-0.059126428,438.368074,0,0
1.930084275,-19.5451703,6,675.756078,0.010964078,0.000669976,1.06280495,328.2044049,0,0
1.671676721,-18.36639312,6,679.740078,0.00646471,0.00037617,0.18293448,339.6553868,0,0
3.176469531,-16.46414454,6,711.862078,0.00963138,0.000202178,0.151309244,429.8514563,0,0
3.30337114,-15.83670469,6,805.684078,0.007817907,0.000150386,0.057549219,461.6022648,0,0
1.63212853,-27.3571959,6,605.7828,0.007611455,0.000476234,0.311134017,354.8861921,0,0
0,-28.98300933,6,609.7668,0.005780328,0.000163226,-1.036168221,369.1644072,2.386865043,1.431080268
0,-24.00679944,6,641.8888,0.003570043,4.66E-05,-0.555466573,493.6737041,1.710321456,0.968905628
0,-22.76063123,6,735.7108,0.002141497,3.67E-05,-0.546105205,528.0407528,1.124512963,0.658154449
2.785526537,-28.23914992,6,516.8748,0.00155865,0.000432844,0.230808347,352.2119195,0,0
0,-30.0201512,6,520.8588,0.004403857,0.000137817,-1.142358533,363.0460304,2.676938962,1.733006056
0,-24.96931701,6,552.9808,0.003805189,4.34E-05,-0.649219501,487.1957821,1.730355737,0.943012546
0,-23.71005575,6,646.8028,0.008739334,9.71E-05,-0.637675958,520.9925572,1.144227219,0.63554191
1.177719354,-26.52955953,6,699.78374,0.005207082,0.000316982,0.413406745,341.2278342,0,0
0,-27.84172477,6,703.76774,0.007800475,3.20E-05,-0.881620794,380.4964234,1.967361181,1.074439687
0,-23.01878469,6,735.88974,0.008246506,0.000194185,-0.426464115,505.6637309,1.596795254,0.837295548
0,-21.79315518,6,829.71174,0.007788779,0.000137777,-0.420525863,540.5360608,1.143601344,0.705754457
0,-29.10576624,6,333.082,0.002132814,0.000720419,-0.032961041,274.9353528,1.501512594,1.500192823
0.76637907,-27.31710053,6,337.066,0.005728619,0.000238188,-0.811183422,302.426949,0,0
2.043314305,-22.21270268,6,369.188,0.009950254,0.000138546,-0.309117113,393.522603,0,0
1.818373862,-20.91326193,6,463.01,0.002037515,2.60E-05,-0.290876988,425.19211,0,0
0,-30.45410288,6,244.174,0.009911901,0.000858984,-0.191017146,266.0553024,1.851524312,1.85135324
0.706617112,-28.35724227,6,248.158,0.006711076,0.000302296,-0.917873711,294.7208394,0,0
1.635941142,-23.16454245,6,280.28,0.003068099,0.000211028,-0.401090408,384.7038457,0,0
1.486850804,-21.81653352,6,374.102,0.005691816,0.000159423,-0.374755587,414.2663523,0,0
1.89318358,-35.4324184,6,305.688388,0.006912689,0.000889189,0.150263601,252.3307043,0,0
0.723114902,-33.95264159,6,309.672388,0.006217554,0.000390514,-0.679440265,254.0338405,0,0
1.217663055,-30.45864679,6,341.794388,0.003360345,0.0002044,-0.445774465,321.3981079,0,0
0.989761753,-28.84363094,6,435.616388,0.007089881,0.000208393,-0.37493849,353.7237358,0,0
1.585076521,-36.6151214,6,216.780388,0.009912096,0.000859647,0.019813101,239.2683961,0,0
0.185959451,-35.35227581,6,220.764388,0.005575277,0.000479332,-0.846045969,246.1179655,0,0
0.270948551,-31.57619359,6,252.886388,0.005971478,0.00025135,-0.565365598,313.4686043,0,0
1.28666124,-29.90104271,6,346.708388,0.007634862,0.00014933,-0.484507118,345.2027982,0,0
1.439487982,-34.36068778,6,399.689328,0.005030403,0.0009965,0.293218704,248.401012,0,0
2.352599539,-32.41751,6,403.673328,0.005647275,0.000218372,-0.459251667,267.8499215,0,0
1.460115447,-29.29649026,6,435.795328,0.005549923,0.000150501,-0.287748377,334.2274314,0,0
1.427863778,-27.78139502,6,529.617328,0.00390346,0.000200618,-0.233565837,366.8581915,0,0
3.43498324,-40.97883677,6,291.8142,0.003709945,0.000951307,-0.380806129,264.5165822,0,0
2.849940163,-41.29278627,6,291.8142,0.00750569,0.000931085,-0.433131046,274.6043378,0,0
0,-40.82470975,6,295.7982,0.009404342,0.000539565,-1.431451624,276.951943,1.011170742,1.003486712
0,-40.81969942,6,295.7982,0.005366551,0.000515818,-1.43061657,275.6750679,0.500497929,0.496041682
0,-34.86651624,6,327.9202,0.006383691,0.000358887,-0.78708604,360.1232075,0.595904064,0.581434022
0,-34.98030701,6,327.9202,0.001133319,0.000260002,-0.806051169,358.8347274,0.45955679,0.455288768
0,-33.01842651,6,421.7422,0.007571278,0.000134677,-0.677404419,391.1091286,0.329813857,0.270274471
0,-33.14447932,6,421.7422,0.001818432,0.000179951,-0.69841322,390.1794838,0.262108865,0.178948491
3.495587828,-42.21985456,6,202.9062,0.007188931,0.00095744,-0.52097576,258.5201926,0,0
4.400992587,-42.54565204,6,202.9062,0.006180287,0.00078623,-0.57527534,268.2813512,0,0
0,-42.27119568,6,206.8902,0.008694185,0.000533203,-1.605865946,268.7798948,1.190010907,1.189815701
0,-42.27894426,6,206.8902,0.004966522,0.000512328,-1.607157377,267.3018347,0.647446917,0.647494554
0,-36.10373362,6,239.0122,0.007812204,0.00030472,-0.92662227,351.0371289,0.640241234,0.639585838
0,-36.21970169,6,239.0122,0.008546989,0.00017827,-0.945950282,350.4586015,0.46048102,0.459844749
0,-34.22420862,6,332.8342,0.009259505,0.000289201,-0.811701436,381.1909049,0.371641676,0.322294348
0,-34.34915917,6,332.8342,0.004539761,0.00018447,-0.832526528,380.5967621,0.262833704,0.175891866
2.714583646,-39.73845544,6,385.81514,0.005523931,0.000828902,-0.209742573,262.0368598,0,0
3.798345377,-39.87326385,6,385.81514,0.001258208,0.000854439,-0.232210642,278.6468079,0,0
0,-39.12232872,6,389.79914,0.004910368,0.000467428,-1.18338812,291.674376,0.571500417,0.53074916
0,-39.09376979,6,389.79914,0.008889853,0.000372649,-1.178628299,290.6335487,0.207043451,0.164380502
0,-33.54323277,6,421.92114,0.007765869,0.000377745,-0.602205462,375.0917219,0.538602259,0.421363013
0,-33.64373051,6,421.92114,0.007128732,0.000287595,-0.618955085,373.6319681,0.37571312,0.33012239
0,-31.74723187,6,515.74314,0.007703121,0.000125717,-0.501205312,406.6129723,0.295415631,0.145335517
0,-31.86850548,6,515.74314,0.008076083,0.000260307,-0.52141758,405.5012516,0.168921162,0
4.639222061,-22.64428313,6,314.914,0.00634762,0.001363745,0.763952811,265.2488468,0,0
3.59468709,-22.63706898,6,314.914,0.009948197,0.001478725,0.76515517,264.9300393,0,0
2.724496846,-22.36940915,6,318.898,0.00766657,0.00055779,-0.266568192,267.4757164,0,0
5.241205176,-18.99336907,6,351.02,0.006748846,0.000601558,-0.052561512,348.8514567,0,0
4.622226288,-18.97841685,6,351.02,0.006145686,0.000557365,-0.050069476,347.0756724,0,0
5.054653613,-23.66984298,6,226.006,0.005756682,0.001286043,0.659692837,256.7636316,0,0
2.498191252,-23.66966124,6,226.006,0.003090551,0.001320938,0.659723127,256.7636316,0,0
2.4238289,-23.20554087,6,229.99,0.001535909,0.000786907,-0.339256811,261.889216,0,0
4.72082332,-19.12309452,6,355.934,0.008850683,0.000470476,-0.205849087,361.2295764,0,0
1.864758261,-22.0211306,6,408.91494,0.00391604,0.00116475,0.8321449,261.6347531,0,0
2.377794678,-21.73797844,6,412.89894,0.006573219,0.000828682,-0.196996406,275.6972677,0,0
3.543114618,-18.20304917,6,445.02094,0.004086113,0.000662129,0.043491805,354.7966116,0,0
6.474777559,-17.28809861,6,538.84294,0.002555601,0.000381732,-0.002349769,380.7299994,0,0
3.171606593,-19.90443333,6,262.112,0.006943262,0.000611911,-0.137738888,328.6464194,0,0
4.296073686,-18.16556106,6,444.842,0.007280251,0.000422165,-0.112926843,368.0114854,0,0
4.044134243,-37.81361134,6,299.512,0.005571426,0.001214473,0.02439811,260.5131379,0,0
2.859564382,-37.66280504,6,299.512,0.008212083,0.001137044,0.049532493,257.9543373,0,0
6.015155297,-35.80474392,6,303.496,0.004989592,0.000605357,-0.717123987,260.4427952,0,0
0,-36.68492259,6,303.496,0.006293442,0.000472528,-0.863820431,278.040659,0.039086968,0.028696027
7.250841589,-31.56071805,6,335.618,0.008643671,0.000376887,-0.358453008,324.5290508,0,0
10.30768796,-31.47275697,6,335.618,0.004102317,0.00043471,-0.343792829,326.7425915,0,0
4.981523656,-30.00381997,6,429.44,0.007535134,0.000314804,-0.297303328,371.1415981,0,0
5.992472501,-29.85823533,6,429.44,0.005688454,0.000318709,-0.273039222,358.2190521,0,0
3.293696221,-39.0228592,6,210.604,0.005878453,0.001196901,-0.110476533,237.1376035,0,0
3.071457049,-37.22100897,6,214.588,0.005183425,0.000695787,-0.886501494,251.8726297,0,0
5.753532732,-37.2238435,6,214.588,0.00532993,0.000562897,-0.886973917,252.1743438,0,0
8.697718833,-32.7623355,6,246.71,0.004228698,0.000489571,-0.492055917,316.6169502,0,0
5.126389843,-32.70370587,6,246.71,0.00770143,0.000542002,-0.482284312,307.727849,0,0
4.603460915,-31.16961279,6,340.532,0.008001957,0.000333933,-0.424935465,359.1889303,0,0
6.044931708,-31.03321322,6,340.532,0.005416345,0.000394063,-0.402202203,346.6973079,0,0
3.566583044,-36.64937601,6,393.51294,0.008032533,0.000889321,0.182770665,262.0990371,0,0
3.254229879,-36.47390247,6,393.51294,0.00893393,0.001261289,0.212016255,254.5708737,0,0
1.706559653,-35.34928226,6,397.49694,0.009243665,0.000668543,-0.676880377,294.3729417,0,0
6.685270324,-35.23506034,6,397.49694,0.003245837,0.000616828,-0.65784339,298.913115,0,0
10.59122177,-30.36082346,6,429.61894,0.002837679,0.00038583,-0.194137244,340.0601676,0,0
6.75408592,-30.35342724,6,429.61894,0.004899048,0.000342837,-0.19290454,339.7505054,0,0
1.816428531,-30.33010052,6,429.61894,0.006039844,0.00050883,-0.189016754,330.5393049,0,0
5.803444693,-28.81352803,6,523.44094,0.031917261,0.00047201,-0.134588004,389.1048894,0,0
6.993078565,-28.72632039,6,523.44094,0.003912413,0.00029304,-0.120053399,385.9189466,0,0
0.915621403,-25.10461517,6,327.268,0.006976727,0.00062214,0.096230805,271.0730963,0,0
0,-27.41508948,6,331.252,0.007965583,0.00027648,-1.36518158,279.6949325,2.534262246,2.514528205
0,-21.0514224,6,363.374,0.001614925,7.43E-05,-0.653237066,387.9435547,1.481205235,1.484856462
0,-19.43281233,6,457.196,0.007881078,4.01E-05,-0.581802055,425.18685,0.734201636,0.735545875
0.788337576,-26.41462706,6,238.36,0.008051712,0.000801028,-0.055437843,262.3477097,0,0
0,-28.81161662,6,242.344,0.005448687,2.25E-05,-1.531269437,270.577395,3.674428439,3.673770086
0,-22.19923357,6,274.466,0.003304264,7.24E-05,-0.777872262,376.8925195,1.417682322,1.417121466
0,-20.49744234,6,368.288,0.000765684,4.27E-05,-0.692573724,413.3881127,0.609199622,0.606384145
1.745445734,-24.19866995,6,421.26894,0.007523297,0.000424432,0.211555008,281.5723035,0,0
0,-25.63476057,6,425.25294,0.007299291,0.000226124,-1.104126762,296.7201366,1.014101953,1.000941635
0,-19.70906337,6,457.37494,0.0038569,6.85E-05,-0.465177228,403.2629089,0.949441965,0.832655982
0,-18.20870729,6,551.19694,0.004843435,4.48E-05,-0.413451214,440.8969012,0.785249644,0.821836229
0.103482421,-27.37236069,6,427.08294,0.005185909,0.000509986,0.220273219,290.8416771,0,0
0.847332132,-26.13353286,6,431.06694,0.007029044,0.000276422,-0.649588811,316.6373651,0,0
1.616194576,-21.26184438,6,463.18894,0.008905794,0.000140451,-0.186307396,408.234055,0,0
2.045351935,-20.01193806,6,557.01094,0.007759333,0.000197813,-0.17632301,435.791668,0,0
0,-45.0574882,6,544.802,0.002422829,0.000507571,-1.6949147,317.0879208,2.097502612,2.063982762
1.093481281,-41.49377755,6,548.786,0.004059573,0.000174711,-2.177296258,325.0662512,0,0
0.946797919,-35.31880504,6,580.908,0.007690921,9.19E-05,-1.496800839,395.2967542,0,0
1.256345703,-33.03790072,6,674.73,0.004306842,6.72E-05,-1.314983453,417.2733427,0,0
0,-46.42740879,6,455.894,0.006475269,0.000475452,-1.856568132,310.9662874,2.139785437,2.1014991
1.068705799,-42.96345618,6,459.878,0.00752567,0.000282433,-2.35557603,311.3636066,0,0
1.090561394,-36.69816719,6,492,0.005698793,0.000129611,-1.660027864,385.6061794,0,0
1.171925848,-34.40723753,6,585.822,0.005299558,8.44E-05,-1.476539589,408.3529349,0,0
0,-43.42972603,6,638.80294,0.007518368,0.000571907,-1.459287672,329.0433873,1.741763328,1.584659285
1.074715114,-39.83345428,6,642.78694,0.004195717,0.000163405,-1.93624238,344.1474381,0,0
1.028578494,-33.808185,6,674.90894,0.004386001,6.06E-05,-1.280697501,410.5262807,0,0
1.028035603,-31.54862746,6,768.73094,0.003203854,7.91E-05,-1.102437909,434.3342201,0,0
2.635918576,-15.34868663,6,589.006,0.006795265,0.000465315,1.049552228,337.4972735,0,0
2.984845322,-15.72236734,6,592.99,0.001398744,0.000135914,-0.089061223,350.1800049,0,0
2.024242079,-16.07468144,6,500.098,0.006669089,0.000471833,0.99521976,330.6460739,0,0
2.003169201,-16.42050482,6,504.082,0.007502882,0.000269573,-0.138750804,343.5207352,0,0
0.642124467,-13.7183188,6,536.204,0.002711652,7.92E-05,-0.037053133,371.7830381,0,0
0.645136013,-13.2334545,6,630.026,0.003313972,0.000163771,-0.15457575,404.395171,0,0
2.443183056,-14.68311962,6,683.00694,0.006879461,0.000650494,1.124813397,345.950312,0,0
3.089682753,-15.14967927,6,686.99094,0.004258126,0.000179122,-0.029279878,354.7311287,0,0
2.751489695,-15.12839393,6,686.99094,0.003756146,7.58E-05,-0.025732322,342.6191967,0,0
2.298290341,-12.1439486,6,719.11294,0.003280334,2.41E-05,0.123008567,447.5638318,0,0
1.061665072,-12.68624136,6,718.934,0.009018753,0.000159857,-0.130040227,350.1494015,0,0
1.553409061,-11.90523373,6,812.93494,0.004984645,8.25E-05,-0.035538955,382.3363984,0,0
1.063717453,-24.22333984,6,417.458,0.002274544,0.000651098,0.196443361,311.5100003,0,0
0,-26.71484627,6,421.442,0.001405775,0.000124592,-1.295141046,323.0554921,2.324197716,2.290311643
0,-21.06908007,6,453.564,0.003515934,5.59E-05,-0.702846678,438.6419819,1.903845688,1.908160946
0,-19.60348147,6,547.386,0.003030802,8.50E-05,-0.656913578,476.3158345,1.234731631,1.230333428
1.037352762,-25.32792938,6,328.55,0.007877695,0.000448306,0.079011769,305.0974995,0,0
0,-27.86586743,6,332.534,0.013412185,0.000294705,-1.420311238,315.3752346,2.607925621,2.606966761
0,-22.11453223,6,364.656,0.008520313,0.000181441,-0.810422038,428.5829824,1.798821706,1.797393913
0,-20.60529206,6,458.478,0.005739796,8.47E-05,-0.757215344,465.705814,1.076805938,1.066938566
2.398898809,-23.00992229,6,511.45894,0.006017857,0.000541001,0.363012952,330.727708,0,0
0,-25.31672683,6,515.44294,0.003632406,0.000160867,-1.097787806,337.8754438,1.231966979,1.190904411
0,-19.88417335,6,547.56494,0.002392066,8.18E-06,-0.541028891,453.7920122,1.692136058,1.539355644
0,-18.48198493,6,641.38694,0.006317786,9.79E-05,-0.505664155,492.5112913,1.241001921,1.263988805
0.586954863,-36.52353991,6,572.256,0.001065548,0.000679868,0.317410015,267.5489123,0,0
0,-33.56835122,6,576.24,0.003181668,0.000197525,-0.26639187,300.0132571,0.161810248,0.29523562
0,-32.25780291,6,608.362,0.008716406,8.31E-05,-0.396633819,357.3963733,0.242075691,0.343797525
0.128248673,-30.59568148,6,702.184,0.005004747,7.57E-05,-0.317946913,391.9367438,0,0
0.5002621,-37.75354492,6,483.348,0.005283958,0.000715874,0.179075847,263.0994743,0,0
0,-34.82970012,6,487.332,0.007867841,0.000323142,-0.40995002,292.9679678,0.329654343,0.444051578
0,-33.27091287,6,519.454,0.007890995,8.98E-05,-0.498818811,351.4571409,0.226800501,0.354529485
0.094288667,-31.51199968,6,613.276,0.003359599,0.000132975,-0.403999947,384.8712553,0,0
1.77748075,-35.23533194,6,666.25694,0.002824795,0.000696749,0.496444677,280.0619568,0,0
0.576888833,-32.40296521,6,670.24094,0.005568321,0.000172972,-0.107827534,313.4040918,0,0
0,-31.24751094,6,702.36294,0.002415172,0.000154802,-0.263918491,368.5291121,0.145151232,0.214980206
0.183030998,-29.73920668,6,796.18494,0.00951062,0.000145653,-0.210867781,404.2332761,0,0
0,-41.13809561,6,297.698088,0.004334327,0.000768244,-0.304682602,264.6447088,0.476752389,0.457602862
1.39612275,-41.13133454,6,297.698088,0.009287916,0.0006997,-0.303555756,263.7246539,0,0
1.863860222,-39.99145305,6,301.682088,0.006965987,0.000246657,-1.189908842,282.7583418,0,0
2.094578385,-40.0079763,6,301.682088,0.009742409,0.00022402,-1.192662716,281.7042991,0,0
5.237772941,-34.45237247,6,333.804088,0.003482834,6.29E-05,-0.615395412,370.010643,0,0
3.578292294,-34.424082,6,333.804088,0.004729529,0.000105273,-0.610680333,370.6890939,0,0
4.421871121,-32.88522998,6,427.626088,0.005357284,0.000185931,-0.552538331,395.9934547,0,0
3.259717353,-32.9000022,6,427.626088,0.007362306,0.000135748,-0.555000366,394.2515886,0,0
0,-42.48624205,6,208.790088,0.007157231,0.000869258,-0.462707008,256.4442516,0.570983543,0.569563792
0,-42.5112353,6,208.790088,0.003001779,0.000819576,-0.46687255,255.0462129,0.175342943,0.176076849
2.272506547,-41.1919792,6,212.774088,0.008231715,0.000203835,-1.323329867,274.8197721,0,0
2.176457443,-41.24595565,6,212.774088,0.003138261,0.00013781,-1.332325942,271.7667552,0,0
5.596807236,-35.64076702,6,244.896088,0.003456273,0.000145663,-0.746794503,362.1026624,0,0
